from,to,const,,,,,,,,,,,,
% Hybrid vehicles (GWh / thousand cars),,,,,,,,,,,,,,
ffNVMA,JD07,0.000001124,,,,,,,,,,,,
ffNYMA,JD07,0.000001124,,,,,,,,,,,,
ffNYMA,JD06,0.000001124,,,,,,,,,,,,
ffORMA,JD11,0.000001124,,,,,,,,,,,,
ffORMA,JD07,0.000001124,,,,,,,,,,,,
ffPAMA,JD07,0.000001124,,,,,,,,,,,,
ffPAMA,JD03,0.000001124,,,,,,,,,,,,
ffTXMA,JD07,0.000001124,,,,,,,,,,,,
ffTXMA,JD02,0.000001124,,,,,,,,,,,,
ffUTMA,JD11,0.000001124,,,,,,,,,,,,
ffUTMA,JD07,0.000001124,,,,,,,,,,,,
ffVTMA,JD07,0.000002248,,,,,,,,,,,,
ffWAMA,JD11,0.000001124,,,,,,,,,,,,
ffWAMA,JD07,0.000001124,,,,,,,,,,,,
ffMIMD,JD01,0.000001124,,,,,,,,,,,,
ffMNMD,JD05,0.000001124,,,,,,,,,,,,
ffMNMD,JD01,0.000001124,,,,,,,,,,,,
ffNCMD,JD09,0.000001124,,,,,,,,,,,,
ffNCMD,JD01,0.000001124,,,,,,,,,,,,
ffNVMD,JD11,0.000001124,,,,,,,,,,,,
ffNVMD,JD01,0.000001124,,,,,,,,,,,,
ffNYMD,JD06,0.000001124,,,,,,,,,,,,
ffNYMD,JD01,0.000001124,,,,,,,,,,,,
ffORMD,JD11,0.000001124,,,,,,,,,,,,
ffORMD,JD01,0.000001124,,,,,,,,,,,,
ffPAMD,JD03,0.000001124,,,,,,,,,,,,
ffPAMD,JD01,0.000001124,,,,,,,,,,,,
ffTXMD,JD02,0.000001124,,,,,,,,,,,,
ffTXMD,JD01,0.000001124,,,,,,,,,,,,
ffUTMD,JD11,0.000001124,,,,,,,,,,,,
ffUTMD,JD01,0.000001124,,,,,,,,,,,,
ffVAMD,JD09,0.000001124,,,,,,,,,,,,
ffVAMD,JD01,0.000001124,,,,,,,,,,,,
ffWAMD,JD11,0.000001124,,,,,,,,,,,,
ffWAMD,JD01,0.000001124,,,,,,,,,,,,
ffWVMD,JD01,0.000001124,,,,,,,,,,,,
ffNHME,JD07,0.000002248,,,,,,,,,,,,
ffMNMI,JD05,0.000001124,,,,,,,,,,,,
ffMNMI,JD01,0.000001124,,,,,,,,,,,,
ffNCMI,JD09,0.000001124,,,,,,,,,,,,
ffNCMI,JD01,0.000001124,,,,,,,,,,,,
ffNVMI,JD11,0.000001124,,,,,,,,,,,,
ffNVMI,JD01,0.000001124,,,,,,,,,,,,
ffNYMI,JD06,0.000001124,,,,,,,,,,,,
ffNYMI,JD01,0.000001124,,,,,,,,,,,,
ffOHMI,JD01,0.000002248,,,,,,,,,,,,
ffORMI,JD11,0.000001124,,,,,,,,,,,,
ffORMI,JD01,0.000001124,,,,,,,,,,,,
ffPAMI,JD03,0.000001124,,,,,,,,,,,,
ffPAMI,JD01,0.000001124,,,,,,,,,,,,
ffTXMI,JD02,0.000001124,,,,,,,,,,,,
ffTXMI,JD01,0.000001124,,,,,,,,,,,,
ffUTMI,JD11,0.000001124,,,,,,,,,,,,
ffUTMI,JD01,0.000001124,,,,,,,,,,,,
ffWAMI,JD11,0.000001124,,,,,,,,,,,,
ffWAMI,JD01,0.000001124,,,,,,,,,,,,
ffWIMI,JD04,0.000001124,,,,,,,,,,,,
ffWIMI,JD01,0.000001124,,,,,,,,,,,,
ffNCMN,JD09,0.000001124,,,,,,,,,,,,
ffNCMN,JD05,0.000001124,,,,,,,,,,,,
ffNDMN,JD05,0.000002248,,,,,,,,,,,,
ffNVMN,JD11,0.000001124,,,,,,,,,,,,
ffNVMN,JD05,0.000001124,,,,,,,,,,,,
ffNYMN,JD06,0.000001124,,,,,,,,,,,,
ffNYMN,JD05,0.000001124,,,,,,,,,,,,
ffORMN,JD11,0.000001124,,,,,,,,,,,,
ffORMN,JD05,0.000001124,,,,,,,,,,,,
ffPAMN,JD05,0.000001124,,,,,,,,,,,,
ffPAMN,JD03,0.000001124,,,,,,,,,,,,
ffSDMN,JD05,0.000002248,,,,,,,,,,,,
ffTXMN,JD05,0.000001124,,,,,,,,,,,,
ffTXMN,JD02,0.000001124,,,,,,,,,,,,
ffUTMN,JD11,0.000001124,,,,,,,,,,,,
ffUTMN,JD05,0.000001124,,,,,,,,,,,,
ffWAMN,JD11,0.000001124,,,,,,,,,,,,
ffWAMN,JD05,0.000001124,,,,,,,,,,,,
ffWIMN,JD05,0.000001124,,,,,,,,,,,,
ffWIMN,JD04,0.000001124,,,,,,,,,,,,
ffOKMO,JD10,0.000002248,,,,,,,,,,,,
ffTNMO,JD10,0.000001124,,,,,,,,,,,,
ffTNMO,JD09,0.000001124,,,,,,,,,,,,
ffTNMS,JD09,0.000002248,,,,,,,,,,,,
ffNDMT,JD11,0.000001124,,,,,,,,,,,,
ffNDMT,JD05,0.000001124,,,,,,,,,,,,
ffWYMT,JD12,0.000001124,,,,,,,,,,,,
ffWYMT,JD11,0.000001124,,,,,,,,,,,,
ffNVNC,JD11,0.000001124,,,,,,,,,,,,
ffNVNC,JD09,0.000001124,,,,,,,,,,,,
ffNYNC,JD09,0.000001124,,,,,,,,,,,,
ffNYNC,JD06,0.000001124,,,,,,,,,,,,
ffORNC,JD11,0.000001124,,,,,,,,,,,,
ffORNC,JD09,0.000001124,,,,,,,,,,,,
ffPANC,JD09,0.000001124,,,,,,,,,,,,
ffPANC,JD03,0.000001124,,,,,,,,,,,,
ffSCNC,JD09,0.000002248,,,,,,,,,,,,
ffTNNC,JD09,0.000002248,,,,,,,,,,,,
ffTXNC,JD09,0.000001124,,,,,,,,,,,,
ffTXNC,JD02,0.000001124,,,,,,,,,,,,
ffUTNC,JD11,0.000001124,,,,,,,,,,,,
ffUTNC,JD09,0.000001124,,,,,,,,,,,,
ffVANC,JD09,0.000002248,,,,,,,,,,,,
ffWANC,JD11,0.000001124,,,,,,,,,,,,
ffWANC,JD09,0.000001124,,,,,,,,,,,,
ffSDND,JD05,0.000002248,,,,,,,,,,,,
ffSDNE,JD05,0.000001124,,,,,,,,,,,,
ffWYNE,JD12,0.000001124,,,,,,,,,,,,
ffWYNE,JD05,0.000001124,,,,,,,,,,,,
ffVTNH,JD07,0.000002248,,,,,,,,,,,,
ffNYNJ,JD06,0.000001124,,,,,,,,,,,,
ffNYNJ,JD03,0.000001124,,,,,,,,,,,,
ffPANJ,JD03,0.000002248,,,,,,,,,,,,
ffTXNM,JD12,0.000001124,,,,,,,,,,,,
ffTXNM,JD02,0.000001124,,,,,,,,,,,,
ffNYNV,JD11,0.000001124,,,,,,,,,,,,
ffNYNV,JD06,0.000001124,,,,,,,,,,,,
ffORNV,JD11,0.000002248,,,,,,,,,,,,
ffPANV,JD11,0.000001124,,,,,,,,,,,,
ffPANV,JD03,0.000001124,,,,,,,,,,,,
ffTXNV,JD11,0.000001124,,,,,,,,,,,,
ffTXNV,JD02,0.000001124,,,,,,,,,,,,
ffUTNV,JD11,0.000002248,,,,,,,,,,,,
ffWANV,JD11,0.000002248,,,,,,,,,,,,
ffORNY,JD11,0.000001124,,,,,,,,,,,,
ffORNY,JD06,0.000001124,,,,,,,,,,,,
ffPANY,JD06,0.000001124,,,,,,,,,,,,
ffPANY,JD03,0.000001124,,,,,,,,,,,,
ffTXNY,JD06,0.000001124,,,,,,,,,,,,
ffTXNY,JD02,0.000001124,,,,,,,,,,,,
ffUTNY,JD11,0.000001124,,,,,,,,,,,,
ffUTNY,JD06,0.000001124,,,,,,,,,,,,
ffVTNY,JD07,0.000001124,,,,,,,,,,,,
ffVTNY,JD06,0.000001124,,,,,,,,,,,,
ffWANY,JD11,0.000001124,,,,,,,,,,,,
ffWANY,JD06,0.000001124,,,,,,,,,,,,
ffPAOH,JD03,0.000001124,,,,,,,,,,,,
ffPAOH,JD01,0.000001124,,,,,,,,,,,,
ffWVOH,JD01,0.000002248,,,,,,,,,,,,
ffTXOK,JD10,0.000001124,,,,,,,,,,,,
ffTXOK,JD02,0.000001124,,,,,,,,,,,,
ffPAOR,JD11,0.000001124,,,,,,,,,,,,
ffPAOR,JD03,0.000001124,,,,,,,,,,,,
ffTXOR,JD11,0.000001124,,,,,,,,,,,,
ffTXOR,JD02,0.000001124,,,,,,,,,,,,
ffUTOR,JD11,0.000002248,,,,,,,,,,,,
ffWAOR,JD11,0.000002248,,,,,,,,,,,,
ffTXPA,JD03,0.000001124,,,,,,,,,,,,
ffTXPA,JD02,0.000001124,,,,,,,,,,,,
ffUTPA,JD11,0.000001124,,,,,,,,,,,,
ffUTPA,JD03,0.000001124,,,,,,,,,,,,
ffWAPA,JD11,0.000001124,,,,,,,,,,,,
ffWAPA,JD03,0.000001124,,,,,,,,,,,,
ffWVPA,JD03,0.000001124,,,,,,,,,,,,
ffWVPA,JD01,0.000001124,,,,,,,,,,,,
ffWYSD,JD12,0.000001124,,,,,,,,,,,,
ffWYSD,JD05,0.000001124,,,,,,,,,,,,
ffVATN,JD09,0.000002248,,,,,,,,,,,,
ffUTTX,JD11,0.000001124,,,,,,,,,,,,
ffUTTX,JD02,0.000001124,,,,,,,,,,,,
ffWATX,JD11,0.000001124,,,,,,,,,,,,
ffWATX,JD02,0.000001124,,,,,,,,,,,,
ffWAUT,JD11,0.000002248,,,,,,,,,,,,
ffWYUT,JD12,0.000001124,,,,,,,,,,,,
ffWYUT,JD11,0.000001124,,,,,,,,,,,,
ffWVVA,JD09,0.000001124,,,,,,,,,,,,
ffWVVA,JD01,0.000001124,,,,,,,,,,,,
% Hybrid car (MM Galllon/Vehicle-mile),,,,,,,,,,,,,,
ccALFL,GD08,0.000000013,,,,,,,,,,,,
ccALFL,GD09,0.000000013,,,,,,,,,,,,
ccALGA,GD09,0.000000026,,,,,,,,,,,,
ccALMS,GD09,0.000000026,,,,,,,,,,,,
ccALTN,GD09,0.000000026,,,,,,,,,,,,
ccARLA,GD10,0.000000026,,,,,,,,,,,,
ccARMO,GD10,0.000000026,,,,,,,,,,,,
ccAROK,GD10,0.000000026,,,,,,,,,,,,
ccARTN,GD09,0.000000013,,,,,,,,,,,,
ccARTN,GD10,0.000000013,,,,,,,,,,,,
ccARTX,GD02,0.000000013,,,,,,,,,,,,
ccARTX,GD10,0.000000013,,,,,,,,,,,,
ccAZCA,GD12,0.000000013,,,,,,,,,,,,
ccAZCA,GD13,0.000000013,,,,,,,,,,,,
ccAZCO,GD12,0.000000026,,,,,,,,,,,,
ccAZFL,GD08,0.000000013,,,,,,,,,,,,
ccAZFL,GD12,0.000000013,,,,,,,,,,,,
ccAZGA,GD09,0.000000013,,,,,,,,,,,,
ccAZGA,GD12,0.000000013,,,,,,,,,,,,
ccAZIL,GD04,0.000000013,,,,,,,,,,,,
ccAZIL,GD12,0.000000013,,,,,,,,,,,,
ccAZMA,GD07,0.000000013,,,,,,,,,,,,
ccAZMA,GD12,0.000000013,,,,,,,,,,,,
ccAZMD,GD01,0.000000013,,,,,,,,,,,,
ccAZMD,GD12,0.000000013,,,,,,,,,,,,
ccAZMI,GD01,0.000000013,,,,,,,,,,,,
ccAZMI,GD12,0.000000013,,,,,,,,,,,,
ccAZMN,GD05,0.000000013,,,,,,,,,,,,
ccAZMN,GD12,0.000000013,,,,,,,,,,,,
ccAZNC,GD09,0.000000013,,,,,,,,,,,,
ccAZNC,GD12,0.000000013,,,,,,,,,,,,
ccAZNM,GD12,0.000000026,,,,,,,,,,,,
ccAZNV,GD11,0.000000013,,,,,,,,,,,,
ccAZNV,GD12,0.000000013,,,,,,,,,,,,
ccAZNY,GD06,0.000000013,,,,,,,,,,,,
ccAZNY,GD12,0.000000013,,,,,,,,,,,,
ccAZOR,GD11,0.000000013,,,,,,,,,,,,
ccAZOR,GD12,0.000000013,,,,,,,,,,,,
ccAZPA,GD03,0.000000013,,,,,,,,,,,,
ccAZPA,GD12,0.000000013,,,,,,,,,,,,
ccAZTX,GD02,0.000000013,,,,,,,,,,,,
ccAZTX,GD12,0.000000013,,,,,,,,,,,,
ccAZUT,GD11,0.000000013,,,,,,,,,,,,
ccAZUT,GD12,0.000000013,,,,,,,,,,,,
ccAZWA,GD11,0.000000013,,,,,,,,,,,,
ccAZWA,GD12,0.000000013,,,,,,,,,,,,
ccCACO,GD12,0.000000013,,,,,,,,,,,,
ccCACO,GD13,0.000000013,,,,,,,,,,,,
ccCAFL,GD08,0.000000013,,,,,,,,,,,,
ccCAFL,GD13,0.000000013,,,,,,,,,,,,
ccCAGA,GD09,0.000000013,,,,,,,,,,,,
ccCAGA,GD13,0.000000013,,,,,,,,,,,,
ccCAIL,GD04,0.000000013,,,,,,,,,,,,
ccCAIL,GD13,0.000000013,,,,,,,,,,,,
ccCAMA,GD07,0.000000013,,,,,,,,,,,,
ccCAMA,GD13,0.000000013,,,,,,,,,,,,
ccCAMD,GD01,0.000000013,,,,,,,,,,,,
ccCAMD,GD13,0.000000013,,,,,,,,,,,,
ccCAMI,GD01,0.000000013,,,,,,,,,,,,
ccCAMI,GD13,0.000000013,,,,,,,,,,,,
ccCAMN,GD05,0.000000013,,,,,,,,,,,,
ccCAMN,GD13,0.000000013,,,,,,,,,,,,
ccCANC,GD09,0.000000013,,,,,,,,,,,,
ccCANC,GD13,0.000000013,,,,,,,,,,,,
ccCANV,GD11,0.000000013,,,,,,,,,,,,
ccCANV,GD13,0.000000013,,,,,,,,,,,,
ccCANY,GD06,0.000000013,,,,,,,,,,,,
ccCANY,GD13,0.000000013,,,,,,,,,,,,
ccCAOR,GD11,0.000000013,,,,,,,,,,,,
ccCAOR,GD13,0.000000013,,,,,,,,,,,,
ccCAPA,GD03,0.000000013,,,,,,,,,,,,
ccCAPA,GD13,0.000000013,,,,,,,,,,,,
ccCATX,GD02,0.000000013,,,,,,,,,,,,
ccCATX,GD13,0.000000013,,,,,,,,,,,,
ccCAUT,GD11,0.000000013,,,,,,,,,,,,
ccCAUT,GD13,0.000000013,,,,,,,,,,,,
ccCAWA,GD11,0.000000013,,,,,,,,,,,,
ccCAWA,GD13,0.000000013,,,,,,,,,,,,
ccCOFL,GD08,0.000000013,,,,,,,,,,,,
ccCOFL,GD12,0.000000013,,,,,,,,,,,,
ccCOGA,GD09,0.000000013,,,,,,,,,,,,
ccCOGA,GD12,0.000000013,,,,,,,,,,,,
ccCOIL,GD04,0.000000013,,,,,,,,,,,,
ccCOIL,GD12,0.000000013,,,,,,,,,,,,
ccCOKS,GD10,0.000000013,,,,,,,,,,,,
ccCOKS,GD12,0.000000013,,,,,,,,,,,,
ccCOMA,GD07,0.000000013,,,,,,,,,,,,
ccCOMA,GD12,0.000000013,,,,,,,,,,,,
ccCOMD,GD01,0.000000013,,,,,,,,,,,,
ccCOMD,GD12,0.000000013,,,,,,,,,,,,
ccCOMI,GD01,0.000000013,,,,,,,,,,,,
ccCOMI,GD12,0.000000013,,,,,,,,,,,,
ccCOMN,GD05,0.000000013,,,,,,,,,,,,
ccCOMN,GD12,0.000000013,,,,,,,,,,,,
ccCONC,GD09,0.000000013,,,,,,,,,,,,
ccCONC,GD12,0.000000013,,,,,,,,,,,,
ccCONE,GD05,0.000000013,,,,,,,,,,,,
ccCONE,GD12,0.000000013,,,,,,,,,,,,
ccCONM,GD12,0.000000026,,,,,,,,,,,,
ccCONV,GD11,0.000000013,,,,,,,,,,,,
ccCONV,GD12,0.000000013,,,,,,,,,,,,
ccCONY,GD06,0.000000013,,,,,,,,,,,,
ccCONY,GD12,0.000000013,,,,,,,,,,,,
ccCOOR,GD11,0.000000013,,,,,,,,,,,,
ccCOOR,GD12,0.000000013,,,,,,,,,,,,
ccCOPA,GD03,0.000000013,,,,,,,,,,,,
ccCOPA,GD12,0.000000013,,,,,,,,,,,,
ccCOTX,GD02,0.000000013,,,,,,,,,,,,
ccCOTX,GD12,0.000000013,,,,,,,,,,,,
ccCOUT,GD11,0.000000013,,,,,,,,,,,,
ccCOUT,GD12,0.000000013,,,,,,,,,,,,
ccCOWA,GD11,0.000000013,,,,,,,,,,,,
ccCOWA,GD12,0.000000013,,,,,,,,,,,,
ccCOWY,GD12,0.000000026,,,,,,,,,,,,
ccCTMA,GD07,0.000000026,,,,,,,,,,,,
ccCTNY,GD06,0.000000013,,,,,,,,,,,,
ccCTNY,GD07,0.000000013,,,,,,,,,,,,
ccCTRI,GD07,0.000000026,,,,,,,,,,,,
ccDEMD,GD01,0.000000013,,,,,,,,,,,,
ccDEMD,GD03,0.000000013,,,,,,,,,,,,
ccDENJ,GD03,0.000000026,,,,,,,,,,,,
ccDEPA,GD03,0.000000026,,,,,,,,,,,,
ccFLGA,GD08,0.000000013,,,,,,,,,,,,
ccFLGA,GD09,0.000000013,,,,,,,,,,,,
ccFLIL,GD04,0.000000013,,,,,,,,,,,,
ccFLIL,GD08,0.000000013,,,,,,,,,,,,
ccFLMA,GD07,0.000000013,,,,,,,,,,,,
ccFLMA,GD08,0.000000013,,,,,,,,,,,,
ccFLMD,GD01,0.000000013,,,,,,,,,,,,
ccFLMD,GD08,0.000000013,,,,,,,,,,,,
ccFLMI,GD01,0.000000013,,,,,,,,,,,,
ccFLMI,GD08,0.000000013,,,,,,,,,,,,
ccFLMN,GD05,0.000000013,,,,,,,,,,,,
ccFLMN,GD08,0.000000013,,,,,,,,,,,,
ccFLNC,GD08,0.000000013,,,,,,,,,,,,
ccFLNC,GD09,0.000000013,,,,,,,,,,,,
ccFLNV,GD08,0.000000013,,,,,,,,,,,,
ccFLNV,GD11,0.000000013,,,,,,,,,,,,
ccFLNY,GD06,0.000000013,,,,,,,,,,,,
ccFLNY,GD08,0.000000013,,,,,,,,,,,,
ccFLOR,GD08,0.000000013,,,,,,,,,,,,
ccFLOR,GD11,0.000000013,,,,,,,,,,,,
ccFLPA,GD03,0.000000013,,,,,,,,,,,,
ccFLPA,GD08,0.000000013,,,,,,,,,,,,
ccFLTX,GD02,0.000000013,,,,,,,,,,,,
ccFLTX,GD08,0.000000013,,,,,,,,,,,,
ccFLUT,GD08,0.000000013,,,,,,,,,,,,
ccFLUT,GD11,0.000000013,,,,,,,,,,,,
ccFLWA,GD08,0.000000013,,,,,,,,,,,,
ccFLWA,GD11,0.000000013,,,,,,,,,,,,
ccGAIL,GD04,0.000000013,,,,,,,,,,,,
ccGAIL,GD09,0.000000013,,,,,,,,,,,,
ccGAMA,GD07,0.000000013,,,,,,,,,,,,
ccGAMA,GD09,0.000000013,,,,,,,,,,,,
ccGAMD,GD01,0.000000013,,,,,,,,,,,,
ccGAMD,GD09,0.000000013,,,,,,,,,,,,
ccGAMI,GD01,0.000000013,,,,,,,,,,,,
ccGAMI,GD09,0.000000013,,,,,,,,,,,,
ccGAMN,GD05,0.000000013,,,,,,,,,,,,
ccGAMN,GD09,0.000000013,,,,,,,,,,,,
ccGANC,GD09,0.000000026,,,,,,,,,,,,
ccGANV,GD09,0.000000013,,,,,,,,,,,,
ccGANV,GD11,0.000000013,,,,,,,,,,,,
ccGANY,GD06,0.000000013,,,,,,,,,,,,
ccGANY,GD09,0.000000013,,,,,,,,,,,,
ccGAOR,GD09,0.000000013,,,,,,,,,,,,
ccGAOR,GD11,0.000000013,,,,,,,,,,,,
ccGAPA,GD03,0.000000013,,,,,,,,,,,,
ccGAPA,GD09,0.000000013,,,,,,,,,,,,
ccGASC,GD09,0.000000026,,,,,,,,,,,,
ccGATN,GD09,0.000000026,,,,,,,,,,,,
ccGATX,GD02,0.000000013,,,,,,,,,,,,
ccGATX,GD09,0.000000013,,,,,,,,,,,,
ccGAUT,GD09,0.000000013,,,,,,,,,,,,
ccGAUT,GD11,0.000000013,,,,,,,,,,,,
ccGAWA,GD09,0.000000013,,,,,,,,,,,,
ccGAWA,GD11,0.000000013,,,,,,,,,,,,
ccIAIL,GD04,0.000000013,,,,,,,,,,,,
ccIAIL,GD05,0.000000013,,,,,,,,,,,,
ccIAMN,GD05,0.000000026,,,,,,,,,,,,
ccIAMO,GD05,0.000000013,,,,,,,,,,,,
ccIAMO,GD10,0.000000013,,,,,,,,,,,,
ccIANE,GD05,0.000000013,,,,,,,,,,,,
ccIASD,GD05,0.000000026,,,,,,,,,,,,
ccIAWI,GD04,0.000000013,,,,,,,,,,,,
ccIAWI,GD05,0.000000013,,,,,,,,,,,,
ccIDMT,GD11,0.000000026,,,,,,,,,,,,
ccIDOR,GD11,0.000000026,,,,,,,,,,,,
ccIDUT,GD11,0.000000026,,,,,,,,,,,,
ccIDWA,GD11,0.000000026,,,,,,,,,,,,
ccIDWY,GD11,0.000000013,,,,,,,,,,,,
ccIDWY,GD12,0.000000013,,,,,,,,,,,,
ccILIN,GD01,0.000000013,,,,,,,,,,,,
ccILIN,GD04,0.000000013,,,,,,,,,,,,
ccILKY,GD01,0.000000013,,,,,,,,,,,,
ccILKY,GD04,0.000000013,,,,,,,,,,,,
ccILMA,GD04,0.000000013,,,,,,,,,,,,
ccILMA,GD07,0.000000013,,,,,,,,,,,,
ccILMD,GD01,0.000000013,,,,,,,,,,,,
ccILMD,GD04,0.000000013,,,,,,,,,,,,
ccILMI,GD01,0.000000013,,,,,,,,,,,,
ccILMI,GD04,0.000000013,,,,,,,,,,,,
ccILMN,GD04,0.000000013,,,,,,,,,,,,
ccILMN,GD05,0.000000013,,,,,,,,,,,,
ccILMO,GD04,0.000000013,,,,,,,,,,,,
ccILMO,GD10,0.000000013,,,,,,,,,,,,
ccILNC,GD04,0.000000013,,,,,,,,,,,,
ccILNC,GD09,0.000000013,,,,,,,,,,,,
ccILNV,GD04,0.000000013,,,,,,,,,,,,
ccILNV,GD11,0.000000013,,,,,,,,,,,,
ccILNY,GD04,0.000000013,,,,,,,,,,,,
ccILNY,GD06,0.000000013,,,,,,,,,,,,
ccILOR,GD04,0.000000013,,,,,,,,,,,,
ccILOR,GD11,0.000000013,,,,,,,,,,,,
ccILPA,GD03,0.000000013,,,,,,,,,,,,
ccILPA,GD04,0.000000013,,,,,,,,,,,,
ccILTX,GD02,0.000000013,,,,,,,,,,,,
ccILTX,GD04,0.000000013,,,,,,,,,,,,
ccILUT,GD04,0.000000013,,,,,,,,,,,,
ccILUT,GD11,0.000000013,,,,,,,,,,,,
ccILWA,GD04,0.000000013,,,,,,,,,,,,
ccILWA,GD11,0.000000013,,,,,,,,,,,,
ccILWI,GD04,0.000000026,,,,,,,,,,,,
ccINKY,GD01,0.000000026,,,,,,,,,,,,
ccINMI,GD01,0.000000026,,,,,,,,,,,,
ccINOH,GD01,0.000000026,,,,,,,,,,,,
ccKSMO,GD10,0.000000026,,,,,,,,,,,,
ccKSNE,GD05,0.000000013,,,,,,,,,,,,
ccKSNE,GD10,0.000000013,,,,,,,,,,,,
ccKSOK,GD10,0.000000026,,,,,,,,,,,,
ccKYOH,GD01,0.000000026,,,,,,,,,,,,
ccKYTN,GD01,0.000000013,,,,,,,,,,,,
ccKYTN,GD09,0.000000013,,,,,,,,,,,,
ccKYWV,GD01,0.000000026,,,,,,,,,,,,
ccLAMS,GD09,0.000000013,,,,,,,,,,,,
ccLAMS,GD10,0.000000013,,,,,,,,,,,,
ccLATX,GD02,0.000000013,,,,,,,,,,,,
ccLATX,GD10,0.000000013,,,,,,,,,,,,
ccMAMD,GD01,0.000000013,,,,,,,,,,,,
ccMAMD,GD07,0.000000013,,,,,,,,,,,,
ccMAMI,GD01,0.000000013,,,,,,,,,,,,
ccMAMI,GD07,0.000000013,,,,,,,,,,,,
ccMAMN,GD05,0.000000013,,,,,,,,,,,,
ccMAMN,GD07,0.000000013,,,,,,,,,,,,
ccMANC,GD07,0.000000013,,,,,,,,,,,,
ccMANC,GD09,0.000000013,,,,,,,,,,,,
ccMANH,GD07,0.000000026,,,,,,,,,,,,
ccMANV,GD07,0.000000013,,,,,,,,,,,,
ccMANV,GD11,0.000000013,,,,,,,,,,,,
ccMANY,GD06,0.000000013,,,,,,,,,,,,
ccMANY,GD07,0.000000013,,,,,,,,,,,,
ccMAOR,GD07,0.000000013,,,,,,,,,,,,
ccMAOR,GD11,0.000000013,,,,,,,,,,,,
ccMAPA,GD03,0.000000013,,,,,,,,,,,,
ccMAPA,GD07,0.000000013,,,,,,,,,,,,
ccMATX,GD02,0.000000013,,,,,,,,,,,,
ccMATX,GD07,0.000000013,,,,,,,,,,,,
ccMAUT,GD07,0.000000013,,,,,,,,,,,,
ccMAUT,GD11,0.000000013,,,,,,,,,,,,
ccMAVT,GD07,0.000000026,,,,,,,,,,,,
ccMAWA,GD07,0.000000013,,,,,,,,,,,,
ccMAWA,GD11,0.000000013,,,,,,,,,,,,
ccMDMI,GD01,0.000000013,,,,,,,,,,,,
ccMDMN,GD01,0.000000013,,,,,,,,,,,,
ccMDMN,GD05,0.000000013,,,,,,,,,,,,
ccMDNC,GD01,0.000000013,,,,,,,,,,,,
ccMDNC,GD09,0.000000013,,,,,,,,,,,,
ccMDNV,GD01,0.000000013,,,,,,,,,,,,
ccMDNV,GD11,0.000000013,,,,,,,,,,,,
ccMDNY,GD01,0.000000013,,,,,,,,,,,,
ccMDNY,GD06,0.000000013,,,,,,,,,,,,
ccMDOR,GD01,0.000000013,,,,,,,,,,,,
ccMDOR,GD11,0.000000013,,,,,,,,,,,,
ccMDPA,GD01,0.000000013,,,,,,,,,,,,
ccMDPA,GD03,0.000000013,,,,,,,,,,,,
ccMDTX,GD01,0.000000013,,,,,,,,,,,,
ccMDTX,GD02,0.000000013,,,,,,,,,,,,
ccMDUT,GD01,0.000000013,,,,,,,,,,,,
ccMDUT,GD11,0.000000013,,,,,,,,,,,,
ccMDVA,GD01,0.000000013,,,,,,,,,,,,
ccMDVA,GD09,0.000000013,,,,,,,,,,,,
ccMDWA,GD01,0.000000013,,,,,,,,,,,,
ccMDWA,GD11,0.000000013,,,,,,,,,,,,
ccMDWV,GD01,0.000000013,,,,,,,,,,,,
ccMENH,GD07,0.000000026,,,,,,,,,,,,
ccMIMN,GD01,0.000000013,,,,,,,,,,,,
ccMIMN,GD05,0.000000013,,,,,,,,,,,,
ccMINC,GD01,0.000000013,,,,,,,,,,,,
ccMINC,GD09,0.000000013,,,,,,,,,,,,
ccMINV,GD01,0.000000013,,,,,,,,,,,,
ccMINV,GD11,0.000000013,,,,,,,,,,,,
ccMINY,GD01,0.000000013,,,,,,,,,,,,
ccMINY,GD06,0.000000013,,,,,,,,,,,,
ccMIOH,GD01,0.000000026,,,,,,,,,,,,
ccMIOR,GD01,0.000000013,,,,,,,,,,,,
ccMIOR,GD11,0.000000013,,,,,,,,,,,,
ccMIPA,GD01,0.000000013,,,,,,,,,,,,
ccMIPA,GD03,0.000000013,,,,,,,,,,,,
ccMITX,GD01,0.000000013,,,,,,,,,,,,
ccMITX,GD02,0.000000013,,,,,,,,,,,,
ccMIUT,GD01,0.000000013,,,,,,,,,,,,
ccMIUT,GD11,0.000000013,,,,,,,,,,,,
ccMIWA,GD01,0.000000013,,,,,,,,,,,,
ccMIWA,GD11,0.000000013,,,,,,,,,,,,
ccMIWI,GD01,0.000000013,,,,,,,,,,,,
ccMIWI,GD04,0.000000013,,,,,,,,,,,,
ccMNNC,GD05,0.000000013,,,,,,,,,,,,
ccMNNC,GD09,0.000000013,,,,,,,,,,,,
ccMNND,GD05,0.000000026,,,,,,,,,,,,
ccMNNV,GD05,0.000000013,,,,,,,,,,,,
ccMNNV,GD11,0.000000013,,,,,,,,,,,,
ccMNNY,GD05,0.000000013,,,,,,,,,,,,
ccMNNY,GD06,0.000000013,,,,,,,,,,,,
ccMNOR,GD05,0.000000013,,,,,,,,,,,,
ccMNOR,GD11,0.000000013,,,,,,,,,,,,
ccMNPA,GD03,0.000000013,,,,,,,,,,,,
ccMNPA,GD05,0.000000013,,,,,,,,,,,,
ccMNSD,GD05,0.000000026,,,,,,,,,,,,
